,,,209085,209732,210210,219349,209130,210776,210780,210781,250294
Period,Institution Name ,SNL Institution Key ,Total Reserves ($000),Net Deferred Tax Asset ($000),Disallowed Deferred Taxes ($000),Net Inc: Noncontrolling Interests ($000),GRB: Total Equity Capital ($000),Less:Purchase of Treasury Stck ($000),Dividends on Preferred Stock ($000),Dividends on Common Stock ($000),B3/GRB: Tier 1 Common Capital (CET1) ($000)
2014Q3,BankFinancial Corporation,4044758,"13,051",0,NA,0,"181,276",0,0,844,NA
2014Q3,BankFirst Capital Corporation,1021889,"8,270","3,263",0,0,"53,010",0,88,0,"52,465"
2014Q3,"BankFive, MHC",4099030,"5,807","4,092",0,0,"77,467",0,0,0,"74,531"
2014Q3,BankGuam Holding Company,4288850,"11,636","5,478","1,981",0,"98,453",0,0,881,"99,224"
2014Q3,Bankmanagers Corp.,1021040,"12,860",0,0,0,"87,700",0,0,740,"89,595"
2014Q3,"BankUnited, Inc.",4235397,"78,868","98,113",0,0,"2,040,169",0,0,"21,967","1,907,840"
2014Q3,"Bankwell Financial Group, Inc.",4143686,"9,552","5,320",0,0,"118,497",0,0,0,"106,515"
2014Q3,Banner Corporation,1024098,"74,331","21,830","16,723",0,"574,058",0,0,"3,522","555,280"
2014Q3,Banorte USA Corporation,4157242,"15,831","12,759",0,0,"429,739",0,0,0,"205,799"
2014Q3,Banterra Corp.,4092229,"10,685",51,0,0,"109,410",0,0,"2,470","103,925"
2014Q3,Bar Harbor Bankshares,100824,"8,635","2,443",0,0,"141,354",0,0,"1,365","132,006"
2014Q3,"Baraboo Bancorporation, Inc.",1021513,"8,960",0,0,0,"51,356",0,0,0,"29,566"
2014Q3,Barclays Delaware Holdings LLC,4055854,"568,921","208,369","82,061",0,"2,903,771",0,0,0,"2,040,187"
2014Q3,Baylake Corp.,100909,"7,058","5,151","2,168",0,"101,913",372,0,689,"90,273"
2014Q3,BB&T Corporation,100438,"1,503,995",0,0,"3,716","24,236,984",0,"36,931","172,835","14,799,526"
2014Q3,"BBCN Bancorp, Inc.",4055174,"68,232","67,711",0,0,"864,648",0,0,"7,952","756,421"
2014Q3,"BBVA Compass Bancshares, Inc.",100186,"695,878","168,677",0,815,"11,897,311",0,0,"51,000","6,840,100"
